x_comp,y_comp,z_comp
-0.282235,0.945853,0.16033
-0.247534,0.961244,0.121392
-0.274416,0.945997,0.172585
-0.040316,0.96718,0.250875
-0.043742,0.964991,0.25861
-0.041501,0.967425,0.249734
-0.192201,0.892097,0.408927
-0.205958,0.894634,0.396498
-0.030015,0.990882,0.131351
-0.032506,0.989695,0.13945
-0.030524,0.990923,0.130918
-0.011564,0.998298,0.057153
-0.011191,0.997695,0.066933
-0.009206,0.998093,0.061035
-0.002163,0.999814,0.01916
-0.029064,0.973292,0.227724
-0.033147,0.973986,0.224172
-0.034436,0.971068,0.236309
-0.003686,0.999742,0.022389
-0.00355,0.998838,0.048066
-0.014768,0.999053,0.040921
-0.0,0.999716,0.023833
-0.002968,0.999666,0.025685
-0.010285,0.997596,0.068527
-0.012647,0.997137,0.074551
-0.047438,0.958218,0.282079
-0.048271,0.958513,0.280932
-0.116364,0.987996,0.101604
-0.065512,0.996438,0.053097
-0.122958,0.988906,0.08334
-0.002964,0.999412,0.034153
0.000346,0.99934,0.036336
0.023501,0.995467,0.092158
0.004251,0.995145,0.098332
0.007193,0.993724,0.11163
0.005166,0.998075,0.061809
0.003671,0.997663,0.068225
0.006587,0.99777,0.066423
0.027195,0.995816,0.087242
-0.005503,0.992748,0.120086
0.020132,0.996286,0.083723
0.028391,0.990376,0.135458
0.041798,0.990298,0.132525
0.002777,0.999645,0.026487
0.011024,0.995646,0.092565
0.00974,0.998522,0.053461
-0.002577,0.999172,0.040606
0.001252,0.99906,0.043325
0.009594,0.996158,0.087049
0.030427,0.9938,0.106937
0.011092,0.997945,0.063107
-0.001676,0.999212,0.039658
0.007681,0.9982,0.059479
0.000754,0.998872,0.047485
0.042903,0.990788,0.128449
0.028013,0.994863,0.097275
0.005732,0.998145,0.060616
0.019298,0.996478,0.0816
-0.005362,0.99578,0.091613
-0.000745,0.995867,0.090821
-0.00628,0.993561,0.113123
0.02348,0.995768,0.088849
0.000109,0.999554,0.029857
-0.003134,0.999873,0.015611
0.013208,0.997467,0.069897
0.00602,0.998622,0.052129
0.014173,0.992386,0.122345
0.00358,0.997416,0.071749
0.014294,0.994418,0.10454
-0.003865,0.999739,0.022511
0.012516,0.98793,0.154396
-0.003876,0.999889,0.014354
0.007403,0.998153,0.060301
-0.003289,0.993939,0.109881
-0.003733,0.999382,0.034945
0.000289,0.99887,0.047519
0.024153,0.995662,0.089857
-0.003473,0.999617,0.027456
-0.001557,0.999922,0.01243
-0.007592,0.996489,0.083375
-0.00547,0.999763,0.021082
-0.003296,0.999873,0.015611
0.041199,0.993107,0.109728
0.008448,0.997783,0.066009
-0.004285,0.999594,0.028168
0.023924,0.994571,0.10127
-0.002844,0.988059,0.154048
0.041017,0.992604,0.11426
0.023267,0.996358,0.082028
0.03428,0.992291,0.119094
-0.001513,0.999791,0.02041
0.034511,0.9925,0.117269
0.028808,0.990491,0.134531
0.005532,0.998544,0.05365
0.032181,0.989203,0.142977
0.033594,0.9951,0.092987
0.012057,0.997083,0.075365
0.014395,0.994172,0.106838
0.005922,0.998154,0.06044
-0.002604,0.996958,0.077895
0.026544,0.995086,0.095386
0.035193,0.993922,0.104306
0.002996,0.998482,0.054996
0.002993,0.991107,0.133033
0.015023,0.992777,0.119029
-0.013104,0.994025,0.108365
-0.00049,0.997829,0.065858
0.001452,0.998951,0.045771
0.0323,0.987801,0.152336
-0.007151,0.996238,0.086361
0.014678,0.997452,0.069816
-0.005908,0.994573,0.103875
0.003411,0.991183,0.132454
-0.004162,0.999735,0.022645
0.001994,0.992218,0.124497
0.004691,0.998276,0.058502
0.020944,0.996626,0.079364
0.020684,0.996628,0.0794
-0.000865,0.996791,0.080044
0.012177,0.997227,0.073411
0.040502,0.994053,0.101083
0.004586,0.995321,0.096511
0.024824,0.995817,0.087937
0.001351,0.999063,0.043253
-0.00723,0.995461,0.094895
-0.003954,0.994942,0.100371
-0.001673,0.996492,0.083669
0.000793,0.996209,0.086988
0.000415,0.999342,0.036271
0.030141,0.987372,0.155524
0.002211,0.998085,0.061824
0.000853,0.997843,0.065642
0.007315,0.998379,0.056444
0.02354,0.994949,0.097587
0.040691,0.993086,0.110112
0.011509,0.996358,0.084489
0.008149,0.996852,0.078866
-0.000788,0.997365,0.072543
-0.002193,0.997508,0.070522
0.00879,0.997033,0.076467
0.00626,0.989476,0.144563
0.004915,0.984919,0.172944
0.013065,0.997443,0.070266
0.013257,0.997446,0.070188
0.012409,0.987897,0.154611
0.029334,0.988834,0.146107
0.0078,0.989824,0.142084
0.051676,0.989617,0.134117
0.016819,0.996885,0.07706
0.001508,0.999011,0.044441
0.004252,0.998704,0.050721
-0.000421,0.999238,0.039027
0.000471,0.998958,0.045639
0.05681,0.985748,0.158344
0.023227,0.985022,0.170854
-0.001975,0.997918,0.06446
-0.00432,0.997659,0.068248
0.013344,0.997995,0.061868
0.009726,0.998521,0.053485
-0.012234,0.991904,0.126398
0.054066,0.98473,0.16548
0.054237,0.985617,0.160052
-0.003934,0.999849,0.016938
-0.002766,0.999779,0.020865
0.025725,0.995593,0.090185
0.029328,0.994782,0.097713
0.026923,0.994668,0.099558
0.018824,0.997034,0.074619
0.022252,0.996382,0.08202
0.019769,0.996221,0.084571
-5.3e-05,0.999784,0.020799
0.001596,0.999864,0.016429
0.002536,0.998466,0.055312
0.002006,0.998463,0.055378
0.056165,0.986918,0.151123
0.056903,0.986964,0.150547
-0.010652,0.995755,0.09143
-0.006333,0.996215,0.086696
0.006026,0.999331,0.03608
0.001965,0.999574,0.029128
0.041731,0.9847,0.169186
0.024194,0.984681,0.172678
0.042536,0.985002,0.16722
-0.000959,0.999962,0.00862
-0.001682,0.999895,0.014385
-0.0,0.999957,0.009318
-0.002525,0.999934,0.01124
-0.003482,0.999595,0.028231
-0.003701,0.999588,0.028466
-0.002188,0.999431,0.033666
-0.001255,0.999206,0.039814
-0.002751,0.99941,0.034237
0.058245,0.987874,0.143919
0.055603,0.99003,0.12942
0.056833,0.987809,0.144923
-0.000729,0.999922,0.012496
0.00041,0.999984,0.005644
0.0,0.999987,0.005144
-0.0,0.999987,0.005144
-0.002681,0.999956,0.008993
-0.004618,0.996939,0.078043
-0.005827,0.997121,0.075597
-0.003255,0.997498,0.070623
-0.014178,0.993002,0.117239
-0.010558,0.992482,0.121936
-0.010979,0.993585,0.112557
0.036905,0.992629,0.115436
0.034399,0.99399,0.103924
0.002696,0.985839,0.167673
0.005224,0.984991,0.172527
0.016315,0.984353,0.175453
-0.011788,0.994942,0.099756
-0.009667,0.99455,0.103814
-0.008446,0.995434,0.095077
0.007684,0.998959,0.04497
0.005083,0.999284,0.037484
0.000121,0.998213,0.05975
-0.001467,0.997919,0.064462
0.0006,0.998214,0.059742
0.015581,0.997547,0.068249
0.014576,0.997475,0.0695
0.013096,0.997976,0.062221
0.002006,0.998669,0.051545
0.001976,0.998666,0.051591
-0.008686,0.991173,0.132289
-0.010655,0.99068,0.135796
0.000679,0.986678,0.162686
0.001188,0.986872,0.1615
0.003015,0.986036,0.166508
-0.003106,0.987977,0.154572
-0.00751,0.989364,0.145265
0.007229,0.998937,0.045532
-0.0067,0.989568,0.143913
0.043943,0.991256,0.124421
0.049393,0.991731,0.118451
0.041614,0.993071,0.109906
0.028612,0.98591,0.164813
0.028719,0.985726,0.165887
0.023246,0.98467,0.17287
0.000714,0.997797,0.066333
-0.035739,0.992729,0.114946
-0.01306,0.998184,0.058806
-0.009766,0.998523,0.053439
0.006337,0.996215,0.086691
-0.007243,0.997843,0.065242
-0.00075,0.998995,0.044812
-0.024137,0.995666,0.089813
-0.040693,0.993092,0.110056
-0.001453,0.999864,0.016423
-0.000705,0.986681,0.162666
-0.014209,0.992391,0.1223
0.00389,0.999847,0.017058
-0.002016,0.992222,0.124466
0.010558,0.992484,0.121919
-0.008382,0.998242,0.058682
0.006692,0.989572,0.143883
-0.023306,0.984666,0.172885
-0.05554,0.990047,0.129318
-0.042932,0.990797,0.128364
-0.041514,0.993098,0.109691
-0.01394,0.997674,0.06672
-0.005229,0.998157,0.060464
0.007512,0.989364,0.145265
-0.003251,0.998898,0.046813
-0.010916,0.996319,0.085022
0.003685,0.999583,0.028626
0.002368,0.999964,0.0081
-0.012564,0.987935,0.154358
0.003084,0.98798,0.154551
-0.019765,0.996225,0.084532
-0.0,0.999984,0.00564
-0.02349,0.995472,0.09211
-0.034539,0.992508,0.117199
-0.030408,0.993807,0.106879
0.005857,0.997121,0.075597
0.010651,0.99068,0.135796
-0.006264,0.998256,0.058693
-0.034184,0.99399,0.103995
0.006273,0.993563,0.113108
-0.006596,0.99811,0.061102
-0.027999,0.994868,0.097231
-0.041025,0.99261,0.114203
-0.003029,0.98604,0.166481
-0.012457,0.987902,0.154575
0.000102,0.999005,0.044589
0.002471,0.999933,0.011306
-0.014312,0.994423,0.104488
-0.006302,0.98948,0.144532
0.002128,0.999888,0.014812
0.003278,0.993943,0.109845
-0.011277,0.99565,0.092485
-0.041853,0.984702,0.169143
-0.002565,0.999585,0.028685
0.001992,0.99791,0.064588
0.001977,0.99791,0.064588
0.003423,0.999756,0.021819
0.005321,0.995789,0.091524
0.002835,0.988059,0.154048
-0.012747,0.997232,0.073253
-0.028687,0.985909,0.164804
-0.004838,0.999317,0.036627
-0.020728,0.996252,0.083982
-0.005234,0.984994,0.17251
-0.002182,0.998702,0.050889
-0.001819,0.999347,0.036093
0.000598,0.995873,0.090759
-0.022821,0.996328,0.082518
0.010978,0.993586,0.112541
-0.043883,0.99127,0.12433
-0.029395,0.98884,0.146051
-0.010831,0.998555,0.052644
-0.008327,0.996952,0.077573
-0.001398,0.99818,0.060294
0.003059,0.999397,0.034588
-0.007815,0.998963,0.044859
0.004643,0.996936,0.078089
-0.023944,0.994574,0.101235
0.012226,0.991904,0.126398
-0.028438,0.990383,0.135396
0.011786,0.994942,0.099756
0.002792,0.999805,0.019538
0.000133,0.99959,0.028643
-0.003068,0.998736,0.050162
-0.004259,0.999637,0.026603
0.005897,0.994574,0.10386
-0.033521,0.995106,0.092951
-0.016293,0.984353,0.175452
-0.018745,0.997074,0.074109
-0.05686,0.985759,0.15826
-0.001838,0.998206,0.059854
0.014173,0.993003,0.117239
-0.020423,0.996692,0.078664
-0.001721,0.998495,0.054809
0.007114,0.996237,0.086374
-0.006102,0.997718,0.067248
-0.054148,0.984739,0.165402
-0.00784,0.989831,0.142034
0.001692,0.999377,0.03526
-0.000636,0.999306,0.037254
0.002119,0.997499,0.070644
-0.001758,0.997855,0.065433
-0.010139,0.998073,0.061215
0.000937,0.996772,0.080276
0.004285,0.999585,0.028495
-0.00033,0.999986,0.005281
0.003082,0.999336,0.03631
0.007212,0.995463,0.094879
-0.054299,0.985627,0.159974
-0.028796,0.985731,0.165849
0.010649,0.995755,0.09143
-0.002707,0.985839,0.167673
-0.049317,0.991747,0.118348
0.003461,0.999593,0.028333
-0.026909,0.994673,0.099507
-0.058208,0.987891,0.143817
-0.02352,0.99577,0.088826
-0.001127,0.999015,0.044358
-0.000283,0.999601,0.028259
-0.024319,0.984678,0.172681
-0.009793,0.996182,0.086745
-0.056195,0.986931,0.151031
-0.025696,0.995598,0.090138
-0.0012,0.986872,0.1615
-0.004638,0.995335,0.096369
0.001804,0.996493,0.083651
0.000107,0.999791,0.020427
0.008683,0.991177,0.132261
0.0,0.999987,0.00516
-0.005488,0.999336,0.036005
-0.000354,0.998188,0.060176
-0.015117,0.997431,0.070019
-0.010295,0.998034,0.061831
0.008446,0.995435,0.095064
0.002667,0.996955,0.077936
0.009664,0.994551,0.1038
-0.007221,0.993727,0.111596
0.003289,0.997488,0.070753
-0.056834,0.987828,0.144799
-0.042648,0.985006,0.167167
0.004158,0.999732,0.022752
0.001368,0.999218,0.039527
0.002427,0.99943,0.033679
0.001136,0.999932,0.011594
-0.007714,0.998959,0.044958
-0.056918,0.986976,0.150463
-0.002722,0.998525,0.054217
0.003936,0.994947,0.100329
-0.022225,0.996386,0.081985
-0.029296,0.994788,0.097663
0.000901,0.999241,0.038935
0.004349,0.997659,0.068248
-0.023282,0.985018,0.170871
-0.015518,0.997628,0.067062
-0.000777,0.996189,0.087215
0.0,0.999965,0.008401
-0.016327,0.996905,0.076902
-0.051626,0.989632,0.134024
0.000667,0.997354,0.072697
-0.01337,0.997513,0.069203
0.000536,0.999788,0.020594
-0.003665,0.999004,0.044466
-0.007517,0.997874,0.064737
-0.030226,0.987378,0.155472
-0.007728,0.996811,0.079428
-0.023563,0.994951,0.097561
-0.041304,0.993118,0.109591
-0.003174,0.998598,0.052842
-0.012544,0.997015,0.076187
0.005483,0.992752,0.120056
0.004632,0.999757,0.021542
0.001762,0.999929,0.011751
-0.041839,0.990307,0.132443
-0.03431,0.992296,0.119041
0.0131,0.994025,0.108365
-0.014203,0.997265,0.072529
-0.027163,0.995821,0.087194
0.007596,0.996489,0.083375
-0.026569,0.99508,0.095451
-0.002362,0.998884,0.047164
-0.012896,0.997235,0.073189
-0.028851,0.990498,0.134471
0.003267,0.999063,0.043155
-0.032371,0.987808,0.152271
-0.035293,0.993901,0.104479
-0.014418,0.994177,0.106789
-0.004286,0.995148,0.098296
0.003638,0.999607,0.027797
-0.039797,0.994115,0.100759
-0.018843,0.996495,0.081504
-0.001415,0.999146,0.041285
-0.004368,0.997702,0.067608
-0.032236,0.989211,0.142906
-0.003024,0.991111,0.133003
-0.004272,0.998654,0.051689
-0.002494,0.998418,0.056168
-0.003449,0.991189,0.13241
-0.003123,0.997396,0.072052
-0.015053,0.992784,0.118971
-0.011501,0.997524,0.069379
0.003548,0.999887,0.0146
-0.021052,0.996694,0.078466
-0.024922,0.995838,0.087668
-0.004912,0.984919,0.172944
-0.006073,0.998535,0.053775
0.000237,-0.992465,0.122531
0.000364,-0.998031,0.06272
0.000511,-0.997901,0.064758
-9.3e-05,-0.996872,0.079031
0.000514,-0.99928,0.037924
-0.000275,-0.999994,0.003572
-4.6e-05,-0.99588,0.090677
-0.000241,-0.994016,0.109235
6.7e-05,-0.992551,0.121832
0.00034,-0.995787,0.091696
0.000202,-0.993608,0.112886
0.00022,-0.993995,0.109422
-0.000172,-0.994783,0.102017
-0.000387,-0.99713,0.075704
0.000265,-0.99652,0.083351
0.00032,-0.99618,0.087328
0.000491,-0.99768,0.068081
-0.00018,-0.996745,0.080623
0.000175,-0.994317,0.10646
0.000209,-0.992815,0.119656
0.000117,-0.992087,0.125553
-8.8e-05,-0.9942,0.107551
0.000147,-0.992539,0.121924
-0.000544,-0.998887,0.047172
-0.000252,-0.996471,0.083939
-0.000439,-0.998069,0.062115
-0.000492,-0.998714,0.0507
0.000368,-0.997369,0.072492
0.000264,-0.993905,0.110243
-0.000279,-0.992906,0.118906
-2e-05,-0.992941,0.118606
0.000206,-0.993304,0.115528
6e-05,-0.992496,0.12228
-0.000505,-0.999711,0.024051
0.000232,-0.99947,0.032551
-0.000538,-0.999982,0.005912
0.000376,-0.996629,0.082039
0.00025,-0.996582,0.082616
-0.000313,-0.996636,0.08195
-0.000201,-0.996558,0.082898
0.000375,-0.995616,0.093531
-0.000284,-0.996791,0.080051
0.000163,-0.992102,0.125433
0.000135,-0.994934,0.100532
0.00026,-0.995134,0.098533
4.1e-05,-0.992237,0.124361
0.000175,-0.995092,0.098951
0.000273,-0.997469,0.071105
-0.000168,-0.992597,0.121451
-0.00025,-0.995637,0.093308
-5.2e-05,-0.992117,0.125313
0.000117,-0.995536,0.094378
0.000262,-0.99366,0.112427
0.000205,-0.993713,0.111961
0.000225,-0.994776,0.102085
-8.4e-05,-0.99604,0.088911
3.6e-05,-0.991981,0.126386
-0.00024,-0.99431,0.106521
-0.000191,-0.993387,0.114811
8.3e-05,-0.992675,0.120814
-0.00016,-0.995212,0.097737
-0.000227,-0.993023,0.117922
-0.000275,-0.993671,0.112328
0.000496,-0.999983,0.005844
-0.000175,-0.991973,0.126447
-0.000249,-0.993163,0.116733
-0.000279,-0.994452,0.10519
-0.000321,-0.996396,0.084822
-3.2e-05,-0.992367,0.123322
-0.000504,-0.999866,0.016332
-4.3e-05,-0.995521,0.094539
-2.1e-05,-0.992809,0.119711
3.1e-05,-0.991879,0.127187
-0.000423,-0.998268,0.058835
-0.000473,-0.998192,0.0601
-9.8e-05,-0.993612,0.112853
-0.000106,-0.991968,0.126488
0.000242,-0.996392,0.084875
-7.1e-05,-0.992365,0.123337
3.8e-05,-0.996367,0.08516
-0.000233,-0.995158,0.098291
0.00046,-0.999263,0.038377
0.000184,-0.992599,0.12144
0.00019,-0.995243,0.097424
-7e-06,-0.992232,0.124401
-9.4e-05,-0.992323,0.123676
0.000266,-0.995642,0.093258
-0.000144,-0.996475,0.083888
0.000393,-0.996012,0.089217
0.000217,-0.994993,0.099946
-0.000226,-0.997065,0.076565
0.000249,-0.993835,0.110873
-0.00017,-0.992341,0.123528
-0.000243,-0.997266,0.073901
-0.000638,-0.999828,0.018558
0.0,0.999968,0.008042
0.000497,-0.999127,0.041784
1.4e-05,-0.991879,0.127182
0.000325,-0.99882,0.04857
0.000235,-0.993022,0.117933
-0.000138,-0.992193,0.124709
-0.000191,-0.993079,0.117446
0.000337,-0.996335,0.085542
0.000343,-0.996749,0.080566
-0.000119,-0.99684,0.079434
-0.00012,-0.996135,0.08784
0.000218,-0.993911,0.110184
-0.000513,-0.999924,0.012293
-0.000169,-0.993573,0.113198
-0.000126,-0.992486,0.122362
-0.000264,-0.99411,0.10838
0.000251,-0.993744,0.111684
-0.000402,-0.999965,0.00833
2.1e-05,-0.995977,0.089612
-0.000209,-0.992507,0.122184
-0.000367,-0.998959,0.045616
0.000211,-0.995803,0.091518
0.000228,-0.998245,0.059224
-0.000168,-0.994734,0.102488
-0.000675,-0.999052,0.043533
-0.000346,-0.997755,0.066965
-0.000458,-0.997788,0.066472
0.000615,-0.999056,0.043432
-9.9e-05,-0.994014,0.109254
0.000365,-0.997569,0.069679
0.000458,-0.99798,0.063531
0.000307,-0.998655,0.051854
-0.000148,-0.998631,0.052307
0.000149,-0.997068,0.076517
-0.000621,-0.999792,0.020394
-0.000499,-0.9993,0.037404
0.00031,-0.993396,0.114737
0.000252,-0.997205,0.074707
-0.000219,-0.993215,0.116292
-0.000543,-0.997679,0.068092
-5.7e-05,-0.991897,0.127041
-0.000533,-0.99798,0.063531
0.000422,-0.996053,0.088763
-0.000404,-0.999654,0.026311
-0.000221,-0.993595,0.112998
0.000107,-0.992731,0.120354
0.000194,-0.995711,0.092521
4.3e-05,-0.992341,0.123529
2e-05,-0.993088,0.117374
0.000267,-0.992841,0.119446
0.000161,-0.994098,0.108488
5e-06,-0.991867,0.127278
0.001,-0.999398,0.034688
8.2e-05,-0.993554,0.113363
0.000565,-0.999417,0.034141
0.000314,-0.999558,0.029743
0.00037,-0.997078,0.076386
0.000255,-0.99521,0.097761
-7.9e-05,-0.994728,0.102544
-0.00024,-0.992501,0.122237
-1.6e-05,-0.992956,0.118481
0.000521,-0.999741,0.022765
6.4e-05,-0.994712,0.102707
-5.8e-05,-0.996861,0.079177
0.00019,-0.994304,0.106581
0.000306,-0.993681,0.112239
4.4e-05,-0.996047,0.088825
-0.000103,-0.996688,0.081316
0.000118,-0.992107,0.125391
-0.000502,-0.999898,0.014303
-0.000352,-0.995793,0.091631
9e-05,-0.992543,0.121897
-0.000256,-0.993795,0.11123
0.000281,-0.995336,0.096469
3.2e-05,-0.992256,0.124212
0.000502,-0.999982,0.00594
-0.00047,-0.999225,0.039358
0.000281,-0.996288,0.086079
-0.000277,-0.996421,0.084525
0.000299,-0.995386,0.095954
0.000203,-0.99349,0.113918
0.000276,-0.996466,0.083998
-3e-06,-0.99683,0.079567
0.000218,-0.993837,0.110847
0.000498,-0.999967,0.008143
-0.000172,-0.993002,0.118095
-0.000318,-0.998669,0.051572
6.4e-05,-0.99264,0.1211
-0.000342,-0.996855,0.079246
5.2e-05,-0.99403,0.109108
-0.000184,-0.994196,0.107585
0.000434,-0.999526,0.030777
-0.000331,-0.999354,0.035928
0.000289,-0.997303,0.073395
-2e-06,-0.997196,0.074839
1.6e-05,-0.99188,0.127181
0.000215,-0.993514,0.113711
-5.4e-05,-0.992369,0.123303
-0.000152,-0.995882,0.090655
8.1e-05,-0.996981,0.077643
-0.000664,-0.999215,0.039601
-0.000219,-0.993128,0.117032
-0.000431,-0.997677,0.068124
0.000372,-0.999348,0.036117
-0.000115,-0.996207,0.08701
0.000262,-0.992805,0.119743
-0.000484,-0.999355,0.035916
-4.5e-05,-0.99211,0.125372
-0.000122,-0.992011,0.126154
0.000161,-0.992661,0.12093
-0.000237,-0.99559,0.093809
-0.000158,-0.996354,0.08532
-0.00029,-0.993255,0.115948
-0.000513,-0.997925,0.06439
0.000227,-0.993794,0.111239
-0.000238,-0.996305,0.085883
0.00026,-0.994108,0.108395
0.000258,-0.99389,0.110375
-0.000118,-0.994185,0.10769
-0.000357,-0.998873,0.047455
0.000489,-0.998307,0.058168
-0.000418,-0.999835,0.01816
0.000627,-0.99975,0.022357
0.000393,-0.997126,0.075759
-0.000325,-0.994885,0.101009
0.000223,-0.993995,0.109428
-0.000264,-0.994961,0.100262
0.000294,-0.99526,0.097248
3.5e-05,-0.995762,0.091963
-0.000257,-0.996306,0.085874
0.000395,-0.997792,0.06641
-0.000218,-0.997109,0.075988
0.000268,-0.993084,0.117405
-0.000364,0.999995,0.003187
-0.000177,-0.992663,0.120911
0.000601,-0.999693,0.024767
-4.9e-05,-0.992831,0.119524
0.000312,-0.993276,0.115768
3.3e-05,-0.99448,0.104926
0.000261,-0.994637,0.103425
0.000268,-0.994876,0.101108
0.000215,-0.994665,0.103155
0.000419,-0.998712,0.050734
0.000421,-0.998625,0.052424
-0.00021,-0.994594,0.10384
-0.000281,-0.994982,0.100049
-0.000273,-0.993266,0.115855
0.000321,-0.995171,0.098154
-0.000204,-0.99374,0.11172
0.000311,-0.997669,0.068236
0.000457,-0.997223,0.074478
-0.000124,-0.996881,0.078917
0.000117,-0.993067,0.117546
-0.000416,-0.998347,0.057478
-0.000179,-0.992746,0.120234
0.000198,-0.994718,0.102643
-0.000266,-0.995326,0.096567
-0.000182,-0.993358,0.115062
-0.000217,-0.99409,0.108559
-0.000308,-0.995373,0.096084
0.000126,-0.995608,0.093624
2.6e-05,-0.99665,0.081782
9e-05,-0.994553,0.104236
2.4e-05,-0.992673,0.120832
-0.000172,-0.993647,0.112542
0.000206,-0.992908,0.118881
-0.000626,-0.999661,0.026028
5.6e-05,-0.998917,0.046533
-0.000123,-0.992542,0.121906
0.000151,-0.992608,0.121367
0.000194,-0.992744,0.120244
5.2e-05,-0.992958,0.118464
-6.6e-05,-0.993215,0.116291
0.000162,-0.996923,0.078388
0.000396,-0.996943,0.078134
0.000283,-0.996634,0.081984
-0.000243,-0.996685,0.081351
-0.000233,-0.996669,0.081547
0.000309,-0.998665,0.051657
-0.00024,-0.993837,0.11085
0.000569,-0.999532,0.030573
-0.000265,-0.994872,0.101142
0.000267,-0.997005,0.077333
0.000315,-0.995871,0.090779
0.00029,-0.9956,0.093707
-8e-05,-0.991917,0.126889
9.1e-05,-0.997244,0.074192
-0.00018,-0.996971,0.077769
4.2e-05,-0.99186,0.127329
2.5e-05,-0.997617,0.069002
3.6e-05,-0.994901,0.100858
-0.000317,-0.998117,0.06133
-0.0003,-0.995489,0.094878
-0.000431,-0.997862,0.06535
-0.000315,-0.997003,0.077358
-0.000459,-0.997231,0.074366
-0.000159,-0.994127,0.108224
0.000198,-0.994604,0.103746
0.0,-0.991738,0.128277
0.000205,-0.992505,0.122203
0.000223,-0.995586,0.093853
-0.000117,-0.997257,0.074014
-0.000103,-0.992144,0.125102
0.000159,-0.992318,0.123711
-0.000441,-0.999578,0.029063
0.000435,-0.997865,0.065312
0.000541,-0.999949,0.010082
0.000137,-0.992305,0.123816
0.000161,-0.991847,0.127438
-0.000274,-0.995075,0.099125
-3.1e-05,-0.991823,0.127622
0.000214,-0.996804,0.079888
0.00018,-0.993727,0.111837
-0.00038,-0.999038,0.043844
-0.000337,0.999992,0.003893
0.000187,-0.992607,0.121374
0.000183,-0.99336,0.115044
0.000108,-0.993055,0.117655
0.000386,-0.998539,0.05403
-0.00025,-0.993901,0.110279
6.2e-05,-0.99187,0.127255
0.000358,-0.99613,0.087892
0.000113,-0.994836,0.1015
-0.00014,-0.993939,0.109935
3.6e-05,-0.992236,0.124372
-1.5e-05,-0.992232,0.124398
-0.000159,-0.992378,0.123234
-0.000259,-0.997469,0.071099
0.000148,-0.997379,0.072351
0.000326,-0.992714,0.120496
-0.000133,-0.994478,0.104944
-0.000388,-0.999168,0.040793
0.00022,-0.996892,0.078781
0.000293,-0.997061,0.076617
-0.000163,-0.996916,0.078481
-0.000153,-0.999769,0.021513
0.000542,-0.999927,0.012108
4e-05,-0.991859,0.127339
6e-06,-0.991857,0.127357
0.000244,-0.997068,0.076526
-0.000355,-0.996634,0.081983
0.000133,-0.993655,0.112469
0.000511,-0.999925,0.01223
0.000165,-0.992683,0.120753
-6.9e-05,-0.992518,0.122102
0.000255,-0.996137,0.087806
0.000342,-0.996255,0.086462
-0.00019,-0.992239,0.124342
-0.000257,-0.994509,0.10465
0.000323,-0.998512,0.05454
0.000432,-0.998182,0.060263
0.000224,-0.992421,0.122887
0.000367,-0.996866,0.079102
0.000229,-0.994394,0.105733
0.000285,-0.998206,0.059876
0.000455,-0.998068,0.062127
-0.000297,-0.995928,0.090155
0.000146,-0.99792,0.06447
-2.7e-05,-0.996162,0.08753
-0.000189,-0.998358,0.057279
-0.00043,-0.998142,0.060932
0.000109,-0.992198,0.124676
-0.000282,-0.993466,0.114128
-3.8e-05,-0.99237,0.123295
3.2e-05,-0.992523,0.122061
0.000351,-1.0,0.000386
2.3e-05,-0.991848,0.127425
-0.000375,-0.998822,0.048533
0.000179,-0.996178,0.087345
0.000303,-0.996095,0.088286
-0.000156,-0.993844,0.110788
0.000178,-0.993984,0.109525
-0.000309,-0.997008,0.077302
-0.000339,-0.995484,0.094929
-0.000119,-0.993666,0.11237
-4.1e-05,-0.996163,0.087522
0.000129,-0.992787,0.119889
-0.000202,-0.994359,0.106065
-0.000279,-0.995197,0.09789
-0.000256,-0.995041,0.099468
-0.000187,-0.994505,0.104685
-0.000354,-0.997665,0.068302
0.00033,-0.994962,0.100253
0.000276,-0.994506,0.104678
0.000148,-0.995457,0.095215
0.000177,-0.997029,0.07703
0.000771,-0.999999,0.001173
1.5e-05,-0.99237,0.123299
-0.000255,-0.996136,0.087824
5.2e-05,-0.993364,0.115012
0.000523,-0.997689,0.06795
-0.000494,-0.999552,0.02993
0.000289,-0.995205,0.097815
0.000156,-0.992959,0.118459
7.3e-05,-0.996934,0.078249
-0.000155,-0.992314,0.123749
-0.000577,-0.999796,0.02018
-0.00019,-0.997742,0.067163
0.00053,-0.999968,0.007961
0.000164,-0.993573,0.113197
0.000194,-0.992666,0.120892
-0.000243,-0.99412,0.108283
-0.000225,-0.994563,0.104135
0.000202,-0.993192,0.11649
-0.000235,-0.996749,0.080565
0.000238,-0.994018,0.109213
0.000139,-0.994629,0.103508
2e-06,-0.991867,0.127276
-0.000157,-0.993069,0.117536
3.3e-05,-0.992944,0.118581
-0.000223,-0.993973,0.109628
0.000334,-0.997003,0.077366
0.000306,-0.99679,0.080056
0.000238,-0.996928,0.078318
0.000164,-0.997138,0.075601
-2.9e-05,-0.992372,0.123279
0.000657,-0.999828,0.018549
-0.000539,-0.999212,0.039682
-0.000307,-0.995245,0.097399
0.00028,-0.995077,0.099101
0.000334,-0.998353,0.057365
0.000573,-0.998186,0.06021
-1.7e-05,-0.992018,0.126099
-0.000234,-0.996926,0.078353
-0.000273,-0.995801,0.091548
6.1e-05,-0.991818,0.127659
0.000103,-0.99426,0.106991
-0.000189,-0.994288,0.106731
