x_loc,y_loc,z_loc
-272.89346,594.3528,-3236.153
-374.75027,430.7543,-4766.5923
-149.06927,606.51056,-3071.1963
-551.8981,545.7163,-3776.8438
-313.80972,616.4302,-2920.0684
-129.37836,560.36285,-3627.712
-526.6879,611.73145,-2993.8718
-533.62225,594.43286,-3235.0706
-536.3273,598.9941,-3175.2156
-347.4812,522.9838,-3993.4353
-287.658,536.0173,-3871.1794
-521.35455,421.99487,-4834.577
-568.6765,461.3827,-4522.9995
-476.39798,562.3681,-3606.593
-557.32916,600.4543,-3155.6895
-533.852,444.70862,-4656.85
-355.8892,452.84317,-4591.949
-601.1364,641.51886,-2374.351
-490.64856,611.86145,-2991.888
-447.67432,646.5051,-2123.1057
-52.383656,453.2185,-4588.912
-242.86537,429.44995,-4776.7583
-235.39424,549.8659,-3735.468
-226.13164,426.87637,-4796.7847
-75.819466,590.3946,-3286.3147
-238.79716,508.8102,-4121.524
-336.67783,632.91644,-2608.878
-527.59204,647.0479,-1971.9908
-52.95579,466.15848,-4484.101
-292.36874,496.4343,-4229.887
-532.8807,485.38696,-4324.2583
-548.4766,624.492,-2780.5537
-530.561,515.2089,-4064.2559
-508.08426,428.95605,-4780.585
-622.291,575.5007,-3462.904
-82.32148,542.5404,-3808.1047
-364.00708,516.90826,-4048.9104
-252.34369,449.86838,-4615.748
-200.29692,449.7439,-4616.7437
-124.21148,456.76587,-4560.344
-321.25388,604.1402,-3104.8816
-361.37698,601.7932,-3137.412
-114.90314,470.65796,-4447.1353
-276.7901,533.231,-3897.7568
-340.72498,635.0489,-2558.6787
-122.89508,592.88354,-3254.9558
-127.69479,595.69904,-3218.7917
-87.7909,593.09564,-3252.2969
-590.67267,644.30853,-2263.4084
-497.7938,646.2288,-2147.9153
-309.60892,428.6118,-4783.2886
-330.13855,430.50406,-4768.547
-335.67526,595.6517,-3219.3398
-587.88324,586.862,-3329.693
-561.93286,506.1992,-4144.6367
-595.61383,646.2232,-2148.4102
-375.16293,469.36438,-4457.795
-201.16779,463.08496,-4509.158
-442.11826,575.88104,-3458.6082
-391.10254,578.53326,-3428.2441
-566.95514,449.5568,-4618.232
-373.59146,534.4195,-3886.3918
-330.8871,624.0472,-2788.8494
-444.58386,618.16235,-2891.5144
-517.1774,457.49423,-4554.485
-341.4772,591.55743,-3271.6287
-447.82996,529.9639,-3928.5488
-597.63776,618.4895,-2886.1257
-490.02432,615.8493,-2929.3574
-115.40808,571.4102,-3508.675
-274.7491,613.5345,-2965.916
-355.88345,575.5898,-3461.8516
-605.01044,621.58154,-2833.1296
-579.75165,616.9649,-2911.2734
-594.5418,446.27747,-4644.376
-440.94058,500.4446,-4195.062
-251.15166,454.1451,-4581.478
-174.2478,461.0365,-4525.807
-384.335,647.0993,-2016.5973
-571.6819,427.95505,-4788.388
-533.0255,629.1729,-2689.513
-170.61113,577.0302,-3445.5515
-127.6722,574.39044,-3475.3994
-165.10295,513.66504,-4078.1719
-175.08948,517.0608,-4047.5266
-424.89258,594.8203,-3230.1077
-231.02751,559.99756,-3631.5652
-315.1969,506.40955,-4142.785
-330.33414,577.18085,-3443.7332
-267.9316,474.78137,-4413.043
-182.61311,530.0013,-3928.1877
-279.08557,553.20465,-3701.6995
-389.4514,549.0259,-3743.9011
-228.84392,534.2373,-3888.1653
-529.96533,608.01245,-3049.431
-158.09541,546.6575,-3767.515
-601.8127,533.45337,-3895.5857
-431.69614,559.7396,-3634.2874
-64.65406,595.074,-3226.9348
-540.57404,647.086,-2021.6592
-198.49335,454.08817,-4581.9316
-474.41553,575.61615,-3461.6094
-570.3869,497.06485,-4224.438
-273.78677,608.1303,-3047.5684
-374.31644,640.9929,-2391.862
-248.63911,552.7474,-3706.3513
-275.252,481.17883,-4359.697
-28.56291,593.1048,-3252.212
-81.16729,452.0166,-4598.558
-338.0104,644.53394,-2252.0417
-247.21794,609.9615,-3020.5989
-495.03238,646.7371,-2097.5842
-89.88187,503.942,-4164.5073
-81.894035,468.63467,-4463.8105
-54.546326,521.5872,-4006.28
-179.76924,535.75037,-3873.7302
-195.0716,490.328,-4282.291
-325.9852,589.33984,-3299.3494
-547.4842,518.6469,-4033.1204
-240.88713,536.9958,-3861.8362
-424.3992,431.07883,-4764.063
-260.44324,484.65173,-4330.479
-323.27524,479.25977,-4375.765
-207.32579,517.7529,-4041.2546
-497.15134,594.77124,-3230.7175
-497.9579,590.5316,-3284.485
-443.126,592.96576,-3253.8787
-602.73706,597.7947,-3191.2766
-173.82092,456.43973,-4563.0024
-453.44775,644.99603,-2228.0125
-586.7469,635.93304,-2536.6133
-375.15396,554.42017,-3689.2864
-203.23305,549.5286,-3738.8555
-321.00937,621.01215,-2843.1008
-327.56628,617.9139,-2895.6804
-115.28463,436.70642,-4719.987
-479.6058,592.8897,-3254.8428
-518.72125,567.4948,-3551.6003
-627.62286,426.705,-4798.117
-404.9493,525.6562,-3968.7512
-384.44205,527.9832,-3947.082
-188.13104,612.60004,-2980.5857
-338.92892,645.4991,-2199.2727
-493.5232,521.5351,-4006.7393
-424.68814,435.1736,-4732.0366
-84.216156,480.77222,-4363.0986
-96.44442,554.8159,-3685.2405
-445.4131,547.1513,-3762.6213
-609.7425,642.22217,-2349.2532
-602.21387,474.23706,-4417.578
-595.7305,470.0682,-4451.982
-246.93825,588.34106,-3311.7126
-344.74316,582.0662,-3387.0046
-389.64804,618.9926,-2877.6672
-545.71136,609.7924,-3023.164
-273.15323,518.55585,-4033.9602
-273.50388,509.31674,-4117.0273
-327.7212,584.95996,-3352.696
-264.47067,524.34454,-3980.923
-475.9017,518.1855,-4037.3196
-603.75507,515.9907,-4057.214
-587.8798,512.738,-4086.4854
-182.99406,501.14026,-4189.014
-413.31253,546.66364,-3767.469
-56.167324,585.2727,-3348.987
-403.48325,601.2513,-3144.909
-434.2028,605.71967,-3082.4749
-418.23184,638.8106,-2459.4119
-384.4498,640.0168,-2423.1018
-462.51758,563.9825,-3589.456
-417.01694,538.47565,-3847.5613
-72.90872,562.9257,-3600.6648
-385.94897,625.1099,-2769.1426
-474.7776,536.60187,-3865.5732
-330.59155,647.1031,-2005.5143
-382.9292,646.8543,-2082.4902
-96.348755,587.6175,-3320.576
-441.96652,580.273,-3408.1162
-142.25957,591.8106,-3268.4758
-230.693,587.086,-3327.0312
-616.67175,543.5324,-3798.3926
-62.448166,436.07468,-4724.9634
-304.8249,527.06354,-3955.7156
-339.98615,533.85443,-3891.7744
-399.69556,457.69507,-4552.9067
-346.35593,458.53845,-4546.074
-349.31845,565.8159,-3569.7422
-513.3497,639.8754,-2427.5144
-534.9161,604.0429,-3106.1472
-184.88135,563.1689,-3598.0334
-200.274,554.98676,-3683.492
-207.20088,565.5065,-3573.0925
-242.243,564.4737,-3584.1648
-663.6281,442.6539,-4673.1245
-577.272,453.5082,-4586.5957
-395.25375,531.70966,-3912.0945
-439.3093,535.9514,-3871.8044
-402.74564,569.6766,-3527.8484
-426.4423,565.59625,-3572.1907
-132.86867,554.9471,-3683.8972
-520.3675,577.3113,-3442.306
-151.58598,463.7201,-4503.974
-261.04953,605.8995,-3079.959
-477.0092,453.71933,-4584.899
-239.76091,593.9062,-3241.8918
-525.62164,643.2018,-2311.2627
-398.2346,630.2835,-2666.4607
-361.31485,540.4461,-3828.4773
-275.83752,580.13477,-3409.7617
-140.59033,549.4541,-3739.6016
-480.87793,643.83923,-2284.4365
-365.9951,647.03973,-1969.1548
-567.15375,575.0579,-3467.919
-75.255936,587.8447,-3317.7957
-238.42004,544.2601,-3791.2102
-452.52103,504.31894,-4161.1606
-150.12604,600.0432,-3161.1897
-461.7268,602.27167,-3130.746
-360.24976,505.29166,-4152.655
-155.30908,574.87933,-3469.8997
-563.50464,484.374,-4332.815
-437.90466,609.9831,-3020.2258
-417.00986,612.29407,-2985.222
-395.766,647.00244,-1959.9434
-199.51678,596.50287,-3208.1746
-227.35573,591.67084,-3270.2048
-554.3801,635.76086,-2540.954
-599.89844,628.74023,-2698.3428
-553.1538,630.4526,-2662.7673
-583.57715,525.0214,-3974.633
-547.02606,525.01196,-3974.72
-533.3068,438.10733,-4708.986
-550.3041,502.489,-4177.209
-548.42566,620.91315,-2844.694
-543.98956,617.2654,-2906.3477
-303.6102,542.1966,-3811.446
-328.83194,539.86957,-3834.068
-335.4019,606.10077,-3077.0032
-298.41354,468.01865,-4468.85
-258.16638,462.50674,-4513.8765
-357.9999,599.77563,-3164.868
-75.402084,506.9812,-4137.7275
-456.07193,621.43286,-2835.7473
-495.04398,619.5018,-2869.004
-449.62793,631.1703,-2647.5515
-536.52875,634.524,-2571.295
-331.3208,528.44116,-3942.835
-376.90762,510.71265,-4104.602
-592.39856,647.022,-2048.27
-545.32294,646.51227,-2122.4866
-181.61906,493.95914,-4251.189
-18.807032,535.8975,-3872.3347
-501.75174,632.02765,-2628.7092
-500.4069,647.0005,-1958.1182
-328.2122,614.5535,-2950.0518
-361.43704,614.3748,-2952.8887
-450.90384,645.875,-2174.5994
-417.6434,624.8402,-2774.1807
-436.2256,644.47766,-2254.7292
-483.26132,645.88324,-2174.0198
-193.6349,436.15726,-4724.332
-383.82608,643.9633,-2278.9653
-264.92197,615.9611,-2927.591
-428.53464,643.24884,-2309.4316
-396.94138,643.3116,-2306.852
-251.86153,494.06973,-4250.269
-392.73154,641.78546,-2364.7043
-83.00088,570.76215,-3515.845
-402.0457,632.60657,-2615.8926
-350.73303,631.71625,-2635.6592
-512.58014,501.53043,-4185.5938
-487.7018,504.8223,-4156.735
-574.2486,550.4483,-3729.6104
-237.56758,472.948,-4428.2534
-458.27206,635.8547,-2538.5098
-397.4724,646.7043,-2102.0215
-549.4411,645.0654,-2224.4377
-584.2303,536.13257,-3870.0715
-570.5734,541.0889,-3822.2703
-74.07853,487.31824,-4307.898
-89.14222,497.72385,-4218.7124
-194.75128,523.9329,-3984.6965
-161.21631,522.7846,-3995.2705
-352.4005,436.1998,-4723.993
-340.74023,446.66138,-4641.322
-326.07333,628.08734,-2711.5325
-88.99347,565.64777,-3571.5637
-127.28394,566.00195,-3567.748
-359.0498,639.165,-2448.8171
-526.7897,549.7684,-3736.4753
-601.1275,549.91797,-3734.9553
-584.27655,624.42456,-2781.8098
-599.0244,625.96466,-2752.9707
-496.2694,533.8497,-3891.8223
-496.85312,527.7347,-3949.4211
-551.53937,591.88763,-3267.459
-196.08266,590.98364,-3278.8264
-102.00875,592.0639,-3265.3757
-95.50802,590.65234,-3283.0964
-586.632,591.4123,-3273.4473
-586.13885,596.057,-3214.0266
-225.11975,456.24796,-4564.549
-227.36731,460.64798,-4528.97
-542.8621,583.0881,-3375.077
-607.1198,584.62585,-3356.698
-397.19632,563.2775,-3596.919
-374.2505,459.49356,-4538.344
-148.08348,430.22876,-4770.69
-530.0882,646.2334,-2147.539
-424.4269,472.31482,-4433.479
-407.82104,469.11386,-4459.854
-360.72583,465.8102,-4486.9277
-93.66924,484.2112,-4334.1953
-128.21892,484.319,-4333.2866
-233.39177,469.15182,-4459.5347
-202.52873,467.59543,-4472.305
-75.263054,533.9566,-3890.8428
-474.10632,609.802,-3022.9353
-397.32333,440.93454,-4686.71
-563.06323,468.96475,-4461.068
-553.8863,457.34482,-4555.6914
-548.30023,465.1591,-4492.2544
-148.41255,583.21216,-3373.539
-276.72638,590.9573,-3279.2654
-509.62598,559.31616,-3638.6355
-613.7923,554.5775,-3687.7014
-130.03273,537.7442,-3854.582
-251.01634,500.3021,-4196.3335
-247.37598,503.4108,-4169.1816
-235.62758,497.35312,-4221.887
-175.48389,480.45895,-4365.723
-219.89586,511.5643,-4096.981
-354.30054,526.7237,-3958.8147
-316.13425,522.1455,-4001.1506
-508.1674,482.163,-4351.397
-398.71228,551.8267,-3715.6902
-517.71735,494.734,-4244.5337
-461.24472,497.06784,-4224.3794
-440.0339,450.21768,-4612.9663
-529.45483,626.2588,-2747.2307
-530.75494,622.8982,-2809.58
-214.89893,603.6143,-3112.1917
-541.3123,430.7694,-4766.4614
-254.9222,547.1622,-3762.4758
-596.9594,644.7891,-2239.327
-500.08542,644.4548,-2255.747
-477.3988,647.0612,-1976.8668
-422.81064,514.62134,-4069.5437
-444.4197,511.36646,-4098.742
-475.39355,555.1079,-3682.2507
-452.97803,633.46216,-2596.319
-60.408443,593.3366,-3249.247
-399.95618,646.21356,-2149.1262
-479.48315,431.34998,-4761.9395
-309.62234,647.07825,-1984.5377
-330.1141,434.1348,-4740.192
-281.37302,448.29984,-4628.272
-226.60698,618.6838,-2882.8787
-329.7141,516.17096,-4055.5867
-343.9502,510.255,-4108.6797
-602.59955,522.06836,-4001.8665
-359.45786,560.17773,-3629.624
-384.4061,557.3407,-3659.2156
-503.8251,637.93677,-2483.8867
-85.34263,438.72537,-4704.1157
-73.67318,443.55948,-4665.92
-328.22903,559.712,-3634.4954
-398.45337,428.86563,-4781.306
-374.9949,434.81482,-4734.852
-263.86914,515.3408,-4063.0808
-251.24225,521.5889,-4006.242
-98.02429,547.1845,-3762.304
-141.30585,507.0691,-4136.944
-174.27846,507.52954,-4132.8696
-320.46494,512.92426,-4084.8127
-306.05823,518.94916,-4030.3816
-238.77034,435.6285,-4728.474
-322.70663,439.93875,-4694.5796
-499.51074,545.9804,-3774.2383
-146.88896,528.92163,-3938.3108
-92.763435,531.0861,-3917.9802
-466.61133,461.76672,-4519.888
-514.05005,465.11206,-4492.6387
-231.43073,555.2077,-3681.2227
-185.32118,552.18915,-3712.0076
-551.83466,435.00156,-4733.39
-478.5507,435.6653,-4728.178
-537.4452,631.89966,-2631.5393
-483.22293,630.9088,-2653.1707
-347.37415,545.907,-3774.962
-333.08548,551.18243,-3722.2034
-387.34073,645.04315,-2225.6055
-402.75534,644.51624,-2252.8494
-307.70078,619.5319,-2868.5833
-582.43744,606.0154,-3078.2932
-125.888336,497.66406,-4219.2305
-145.62822,480.9791,-4361.3647
-143.85258,487.43246,-4306.934
-483.31467,557.8483,-3653.985
-454.5792,471.9297,-4436.6606
-458.3999,478.59375,-4381.328
-477.0123,482.29984,-4350.2476
-431.52856,552.05585,-3713.3694
-418.26767,557.4383,-3658.2053
-246.37573,491.08887,-4275.813
-224.45093,489.41113,-4290.0996
-146.89769,535.02655,-3880.6428
-128.03535,531.5772,-3913.342
-244.13509,557.6855,-3655.695
-532.39154,585.31244,-3348.445
-466.95963,449.96045,-4615.024
-611.8972,432.88773,-4749.9414
-390.18936,571.8819,-3503.5046
-603.8433,637.09357,-2506.6575
-601.40576,634.8062,-2564.4138
-580.05475,613.36456,-2968.722
-543.94324,613.5317,-2966.1155
-70.33434,527.90094,-3947.8582
-550.87164,494.7953,-4244.0073
-588.8306,490.5137,-4280.7163
-379.73474,629.1219,-2690.5813
-346.4871,629.2726,-2687.4912
-604.89417,589.06104,-3302.782
-149.6519,540.9318,-3823.7637
-185.07996,541.21484,-3821.0085
-356.63797,548.6954,-3747.208
-370.56412,543.4471,-3799.2004
-394.42343,627.73706,-2718.4832
-445.99387,628.75604,-2698.0574
-479.8818,628.42566,-2704.7175
-427.61203,627.56165,-2721.9534
-432.84476,646.2172,-2148.8276
-480.26584,646.5085,-2122.7727
-115.11588,579.21313,-3420.3464
-575.16406,544.04724,-3793.2908
-500.55508,645.49274,-2199.6145
-547.3821,645.9019,-2172.7761
-579.9108,645.8973,-2173.098
-532.3814,645.5069,-2198.7468
-104.548805,585.35236,-3347.9197
-71.22021,581.7187,-3391.212
-488.56046,639.60944,-2435.5198
-610.99194,481.58118,-4356.319
-617.53595,485.52783,-4323.056
-307.33777,622.59393,-2815.1257
-230.3127,599.73627,-3165.368
-574.00586,647.0882,-2020.0923
-332.11514,630.58844,-2659.9973
-441.8318,554.7469,-3685.9563
-482.19092,550.2105,-3732.0315
-317.9852,625.5114,-2761.5793
-363.74832,623.8454,-2792.5515
-511.42856,444.5828,-4657.849
-583.9138,442.50705,-4674.28
-352.91272,645.8842,-2174.069
-403.68936,645.4932,-2199.6616
-355.04602,645.04474,-2225.5188
-419.7726,447.53235,-4634.3926
-605.7913,439.47372,-4698.232
-331.46683,599.18,-3172.8733
-604.10785,429.29208,-4777.9937
-352.196,646.86884,-2080.1309
-619.1646,499.11365,-4206.678
-359.7616,636.0557,-2533.5603
-326.18542,486.64978,-4313.5747
-73.27049,539.6407,-3836.2988
-134.46771,585.23566,-3349.3293
-152.13289,587.83954,-3317.7852
-578.31976,646.5068,-2123.036
-490.82138,573.1255,-3489.6143
-492.94888,581.70996,-3391.3105
-147.00485,454.04556,-4582.265
-177.25867,447.83194,-4631.9985
-387.475,633.78326,-2588.909
-354.9789,633.93896,-2585.2676
-438.76743,634.6927,-2567.26
-406.21695,634.8127,-2564.3625
-216.40556,476.09048,-4402.168
-441.1649,647.083,-2028.024
-474.275,647.09125,-2024.2135
-486.1366,633.3459,-2599.004
-434.9982,632.40546,-2620.4053
-381.68906,576.2767,-3454.095
-373.9612,581.2857,-3396.194
-525.5019,647.02435,-2049.072
-492.27103,647.0263,-2048.539
-576.72876,646.90106,-2074.2522
-527.79504,646.7364,-2097.6746
-412.7852,475.90402,-4403.733
-360.77945,473.14792,-4426.5757
-382.4832,602.40607,-3129.0066
-371.34048,606.1421,-3076.4128
-592.2456,487.0432,-4310.2397
-591.46967,647.0989,-1994.5387
-553.1503,646.98895,-1958.1427
-65.00182,572.994,-3491.078
-65.46345,577.491,-3440.2424
-333.85062,646.71576,-2099.9573
-381.13452,488.89218,-4294.5254
-335.74545,492.73636,-4261.6816
-591.5893,638.0434,-2480.8616
-445.30713,637.0129,-2508.746
-459.38394,638.1032,-2479.1707
-402.50513,495.79514,-4235.391
-411.48233,499.65268,-4201.9497
-608.5689,510.0096,-4110.861
-83.549385,595.3482,-3223.383
-58.085155,594.20276,-3238.1816
-571.84735,569.96576,-3524.591
-200.81834,560.2098,-3629.3406
-182.76921,557.67676,-3655.739
-452.0354,647.01996,-1966.0586
-348.4844,642.69745,-2331.2444
-479.61948,584.1193,-3362.7297
-214.54633,609.3509,-3029.703
-623.56384,457.32724,-4555.8574
-661.63367,490.37305,-4281.92
-612.1182,572.9598,-3491.4558
-360.62802,647.09894,-1996.8892
-418.6311,647.10394,-2008.1152
-285.3481,434.87704,-4734.35
-285.03586,430.68643,-4767.1304
-448.48007,458.92593,-4542.943
-363.8589,619.29297,-2872.5989
-603.9868,577.80255,-3436.6455
-92.709656,560.30585,-3628.3108
-630.1552,450.80136,-4608.3086
-623.4428,447.25687,-4636.5825
-459.61685,604.96985,-3093.08
-287.69214,506.73975,-4139.8745
-132.63997,477.6333,-4389.3315
-482.84216,621.1631,-2840.4844
-300.309,573.79364,-3482.177
-320.17166,571.50415,-3507.6414
-483.7496,641.6733,-2368.6787
-537.6993,642.4239,-2341.37
-403.68918,543.8732,-3795.014
-426.53418,541.4815,-3818.42
-478.81958,524.53735,-3979.1074
-479.75375,530.5308,-3923.2246
-589.2847,555.52466,-3677.9714
-567.744,553.6067,-3697.5898
-589.0273,599.62213,-3166.9558
-586.24506,642.7935,-2327.7893
-263.86154,566.24286,-3565.1765
-335.2742,449.88037,-4615.6733
-583.2153,530.4754,-3923.7754
-547.34076,530.599,-3922.6125
-227.33461,570.3023,-3520.931
-257.57144,581.72266,-3391.156
-289.33035,592.85834,-3255.241
-321.15738,593.4474,-3247.7422
-598.1699,639.9575,-2424.965
-198.33232,538.75104,-3844.9143
-196.63106,533.3807,-3896.3064
-454.7417,455.78915,-4568.279
-432.72787,453.6064,-4585.8286
-618.43964,467.89185,-4469.8843
-83.030266,517.9178,-4039.7715
-285.2747,617.0611,-2909.7385
-351.37595,643.97943,-2278.2441
-59.055237,479.5834,-4373.043
-212.46461,437.90872,-4710.577
-149.03491,596.48895,-3208.4238
-426.31018,647.0052,-2054.463
-396.9374,646.9806,-2059.9844
-576.1475,577.55664,-3439.4622
-522.8525,572.8043,-3493.2048
-208.32738,441.376,-4683.22
-67.60816,589.20966,-3301.0427
-49.10052,589.17584,-3301.4602
-133.74644,513.0428,-4083.7598
-90.90048,515.1567,-4064.7725
-518.8896,478.3693,-4383.205
-501.366,475.00272,-4411.222
-389.7452,604.2619,-3103.181
-474.69638,570.9739,-3513.5225
-444.10934,571.30743,-3509.838
-202.53374,586.81476,-3330.3142
-148.74983,442.40176,-4675.115
-142.339,598.36334,-3183.793
-109.99349,596.9336,-3202.702
-227.23735,539.13983,-3841.1614
-479.17447,447.34506,-4635.895
-434.71362,526.7142,-3958.9353
-119.425865,594.4401,-3235.0999
-95.61446,594.4211,-3235.3445
-400.7136,588.10516,-3314.5403
-433.78214,587.24585,-3325.073
-375.37552,495.57446,-4237.2974
-357.91635,498.49292,-4212.0728
-267.23996,428.3197,-4785.5513
-344.7561,641.1643,-2386.145
-333.1494,642.0158,-2356.7307
-281.16302,494.0543,-4250.402
-292.69894,491.10526,-4275.675
-283.60583,528.8862,-3938.694
-105.77758,477.53427,-4390.1567
-186.9917,580.88806,-3400.9453
-179.72136,583.2839,-3372.6921
-200.01472,568.49713,-3540.6985
-171.30135,570.0783,-3523.3342
-388.3407,482.6505,-4347.3413
-381.7958,476.48657,-4398.888
-488.66934,647.10767,-2002.083
-521.73755,647.1045,-1998.9961
-581.91327,647.03314,-1967.9569
-448.60385,524.08374,-3983.2976
-560.9838,637.9194,-2484.2827
-550.4507,638.9178,-2455.9268
-608.4975,547.75824,-3756.6064
-85.85142,579.9148,-3412.265
-79.75726,575.5448,-3462.417
-247.934,576.8403,-3447.6736
-273.13602,573.11444,-3489.761
-572.33905,643.9207,-2280.67
-588.1751,643.3709,-2304.7983
-248.58125,612.32306,-2984.7556
-89.659485,596.6018,-3207.0488
-347.511,570.9533,-3513.7253
-363.97745,568.1243,-3544.7893
-464.4069,641.0341,-2390.6658
-517.3948,641.56305,-2372.5305
-52.314037,549.0406,-3743.79
-57.343708,551.6246,-3717.7434
-300.0876,581.3743,-3395.2288
-109.917725,549.5643,-3738.496
-42.738632,510.76767,-4104.117
-611.00903,644.06244,-2274.906
-611.96063,643.55206,-2297.096
-353.90613,620.93854,-2844.3782
-373.0958,622.31854,-2820.1047
-40.185593,593.3428,-3249.18
-60.11907,476.23178,-4401.043
-558.3997,491.3291,-4273.7505
-612.07935,493.36548,-4256.2905
-601.16376,496.45044,-4229.7563
-540.591,448.573,-4626.0767
-553.965,421.99487,-4834.577
-183.28227,603.01227,-3120.5547
-89.75184,490.81387,-4278.138
-7.0482616,590.7341,-3282.1008
-436.89713,620.10547,-2858.713
-605.2873,623.1921,-2804.4746
-167.86484,432.484,-4753.105
-71.51205,494.30038,-4248.252
-410.2881,639.74634,-2431.3562
-402.69995,622.12787,-2823.4941
-556.1679,602.3806,-3129.373
-587.5052,602.6329,-3125.906
-116.36035,598.3021,-3184.6035
-481.04678,588.62,-3308.1902
-450.68225,589.1033,-3302.242
-245.84145,597.86523,-3190.2942
-80.21938,459.70462,-4536.6274
-425.04697,623.385,-2800.9785
-45.953953,516.12396,-4056.0242
-443.26514,638.8699,-2457.6785
-429.3767,640.2518,-2415.964
-449.244,639.69104,-2433.3242
-605.4394,632.4477,-2619.5178
-540.87103,636.7974,-2514.4192
-286.06033,444.05478,-4662.008
-315.6383,443.19913,-4668.793
-72.01147,500.98474,-4190.3755
-12.674226,586.07416,-3339.3418
-627.27167,570.9393,-3513.9385
-621.10406,568.325,-3542.5881
-228.07283,595.73944,-3218.1975
-43.339962,474.81216,-4412.8223
-439.91528,567.18365,-3555.052
-429.52597,569.242,-3532.6116
-43.442684,590.0962,-3290.0547
-200.0968,428.1527,-4786.869
-137.20903,470.86243,-4445.4487
-147.56102,474.45352,-4415.7944
-552.16,548.66504,-3747.5251
-450.82126,623.032,-2807.3552
-68.78588,568.0444,-3545.6575
-16.424421,570.12134,-3522.9402
-486.5106,539.8439,-3834.323
-469.81503,545.0788,-3783.1592
-598.25397,611.5804,-2996.2385
-599.45776,607.9007,-3051.0183
-174.86278,572.9307,-3491.8376
-198.19539,576.3796,-3452.9553
-431.70312,598.92804,-3176.1907
-442.23752,601.1645,-3145.9836
-367.23105,500.80127,-4192.0073
-393.6674,501.74033,-4183.7905
-272.17725,558.0965,-3651.421
-276.47678,560.707,-3624.1228
-254.3467,646.71484,-1916.3795
-495.6727,442.1709,-4676.9546
-472.12656,443.79663,-4664.067
-273.4445,489.28818,-4291.1914
-303.78915,484.9441,-4328.0176
-281.88672,586.2278,-3337.4893
-303.1141,585.08136,-3351.2441
-596.9357,645.58075,-2194.6472
-349.77945,646.482,-2125.6904
-382.66806,646.48505,-2125.3955
-47.97423,592.79443,-3256.1592
-52.063915,591.16504,-3276.7
-603.81903,646.95483,-1949.041
-17.64115,579.05884,-3422.211
-559.8833,579.52496,-3416.8086
-566.24615,581.9672,-3388.263
-326.89536,474.76407,-4413.16
-299.3394,472.5037,-4431.881
-399.02475,521.93756,-4003.0388
-463.1814,559.78864,-3633.7727
-569.98663,639.9343,-2425.6826
-559.7696,640.7786,-2399.0374
-350.49124,439.67783,-4696.6353
-18.621504,448.67435,-4625.2944
-184.37871,426.1449,-4802.467
-156.93394,426.88892,-4796.6953
-381.03006,462.78482,-4511.634
-421.07935,459.82272,-4535.685
-350.82764,617.7485,-2898.4187
-370.2959,616.08606,-2925.6433
-317.6127,566.5986,-3561.2825
-297.35837,564.82324,-3580.421
-564.8181,642.32544,-2344.9927
-575.49725,641.4995,-2375.0195
-421.21066,616.43475,-2919.847
-393.87253,616.92303,-2911.877
-263.54874,437.092,-4716.97
-263.01257,441.41553,-4682.9062
-530.93243,533.6956,-3893.2832
-549.2247,536.2512,-3868.932
-325.02502,531.2324,-3916.6536
-293.00543,531.31647,-3915.8623
-416.7853,604.09406,-3105.5251
-422.71008,602.237,-3131.3672
-97.52533,455.8452,-4567.778
-331.16373,498.6426,-4210.773
-314.1027,501.45117,-4186.32
-351.37448,503.0593,-4172.274
-338.55112,507.54428,-4132.776
-476.66724,624.00146,-2789.7532
-497.4044,622.87506,-2809.9934
-523.107,544.2793,-3791.0334
-502.93155,548.5207,-3748.9988
-278.45596,499.39877,-4204.2007
-272.35916,504.31265,-4161.281
-484.61148,605.8829,-3080.1814
-506.69373,603.903,-3108.1077
-604.12964,501.52905,-4185.65
-616.76935,504.3353,-4161.0566
-44.63219,457.08115,-4557.857
-220.62347,577.84076,-3436.2375
-200.52101,574.0066,-3479.7693
-270.132,583.45404,-3370.7605
-239.92513,585.26556,-3349.0881
-419.64517,561.96735,-3610.8704
-437.25003,563.6308,-3593.2188
-169.15793,435.89236,-4726.4077
-205.9875,433.10483,-4748.2563
-31.19428,590.37646,-3286.554
-33.204716,591.5185,-3272.2717
-572.40436,500.33456,-4196.0493
-258.10074,527.3756,-3952.762
-236.82695,528.9198,-3938.3132
-98.39274,474.15,-4418.3066
-611.57104,453.77344,-4584.4663
-519.1109,450.2339,-4612.8423
-502.84384,447.52747,-4634.444
-269.0278,537.88947,-3853.2332
-274.9825,540.9241,-3823.8372
-531.19086,488.87158,-4294.7173
-449.39612,437.39542,-4714.5894
-501.81482,438.4821,-4706.0337
-377.49606,647.0539,-2042.0277
-324.66702,647.0525,-2037.235
-43.080677,463.28738,-4507.53
-73.2537,465.86417,-4486.5093
-87.48809,462.95908,-4510.2134
-287.949,596.507,-3208.1965
-41.126484,469.4493,-4457.1064
-391.67075,448.6604,-4625.4004
-328.7191,640.49335,-2408.2659
-332.87946,639.47015,-2439.6982
-551.9284,512.2276,-4091.0554
-537.8775,508.84744,-4121.185
-557.3447,475.45297,-4407.5024
-565.1977,481.14807,-4359.97
-104.62905,467.88858,-4469.929
-71.670525,471.29037,-4441.9585
-352.18033,428.50854,-4784.0884
-626.1406,475.91818,-4403.6167
-16.305063,422.18454,-4833.1055
-281.37833,619.02545,-2877.0886
-116.35006,515.323,-4063.2703
-125.183044,518.2466,-4036.7812
